valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,nom_commune,adresse_nom_voie,type_local,latitude,longitude
860000.0,82.0,4.0,75009,Paris 9e Arrondissement,RUE SAINT-GEORGES,Appartement,48.877197,2.336865
817000.0,140.0,6.0,75004,Paris 4e Arrondissement,RUE SAINT ANTOINE,Appartement,48.855127,2.359634
282000.0,27.0,1.0,75009,Paris 9e Arrondissement,RUE JEAN-BAPTISTE PIGALLE,Appartement,48.878715,2.333366
500000.0,51.0,3.0,75019,Paris 19e Arrondissement,RUE LALLY TOLLENDAL,Appartement,48.883398,2.373401
280000.0,55.0,3.0,75017,Paris 17e Arrondissement,RUE LEMERCIER,Appartement,48.886685,2.323025
273600.0,30.0,2.0,75020,Paris 20e Arrondissement,RUE PLANCHAT,Appartement,48.855003,2.396905
581000.0,63.0,3.0,75019,Paris 19e Arrondissement,QUAI DE L OISE,Appartement,48.890078,2.381457
599900.0,60.0,1.0,75020,Paris 20e Arrondissement,RUE DE BELLEVILLE,Appartement,48.87302,2.381385
530000.0,40.0,2.0,75009,Paris 9e Arrondissement,RUE LA BRUYERE,Appartement,48.878914,2.335638
153600.0,9.0,1.0,75010,Paris 10e Arrondissement,AV CLAUDE VELLEFAUX,Appartement,48.876632,2.370665
153600.0,10.0,1.0,75010,Paris 10e Arrondissement,AV CLAUDE VELLEFAUX,Appartement,48.876632,2.370665
215000.0,23.0,2.0,75009,Paris 9e Arrondissement,RUE DROUOT,Appartement,48.872657,2.340717
937000.0,55.0,3.0,75008,Paris 8e Arrondissement,RUE MARBEUF,Appartement,48.869357,2.304234
975400.0,77.0,4.0,75009,Paris 9e Arrondissement,AV TRUDAINE,Appartement,48.880708,2.341775
305000.0,41.0,2.0,75018,Paris 18e Arrondissement,RUE GUSTAVE ROUANET,Appartement,48.896686,2.340625
655000.0,73.0,3.0,75020,Paris 20e Arrondissement,RUE DE LA JUSTICE,Appartement,48.868237,2.408002
1687750.0,115.0,4.0,75002,Paris 2e Arrondissement,RUE SAINT-DENIS,Appartement,48.867592,2.351423
321000.0,27.0,1.0,75017,Paris 17e Arrondissement,RUE DU DOBROPOL,Appartement,48.882418,2.28568
410000.0,30.0,2.0,75018,Paris 18e Arrondissement,RUE SIMART,Appartement,48.89077,2.347426
326000.0,25.0,2.0,75017,Paris 17e Arrondissement,RUE NOLLET,Appartement,48.886464,2.32277
385000.0,33.0,2.0,75003,Paris 3e Arrondissement,RUE NOTRE-DAME DE NAZARETH,Appartement,48.867321,2.358309
307750.0,38.0,2.0,75018,Paris 18e Arrondissement,RUE MARX DORMOY,Appartement,48.88966,2.359112
429000.0,40.0,1.0,75003,Paris 3e Arrondissement,RUE VIEILLE DU TEMPLE,Appartement,48.861147,2.36347
409600.0,35.0,2.0,75009,Paris 9e Arrondissement,RUE CLAUZEL,Appartement,48.879178,2.337332
240000.0,40.0,2.0,75018,Paris 18e Arrondissement,RUE MONTCALM,Appartement,48.89406,2.339225
574150.0,52.0,3.0,75010,Paris 10e Arrondissement,RUE MARTEL,Appartement,48.873928,2.352636
150000.0,12.0,1.0,75018,Paris 18e Arrondissement,RUE DE PANAMA,Appartement,48.8877,2.351917
361000.0,28.0,2.0,75010,Paris 10e Arrondissement,RUE DU FBG SAINT DENIS,Appartement,48.872335,2.354855
1455000.0,85.0,2.0,75008,Paris 8e Arrondissement,RUE BOISSY D ANGLAS,Appartement,48.869672,2.322095
281400.0,24.0,1.0,75019,Paris 19e Arrondissement,RUE D HAUTPOUL,Appartement,48.881545,2.388001
193000.0,22.0,1.0,75017,Paris 17e Arrondissement,RUE GAUTHEY,Appartement,48.892743,2.321627
1030000.0,103.0,4.0,75018,Paris 18e Arrondissement,AV DE CLICHY,Appartement,48.885794,2.326778
480000.0,53.0,3.0,75020,Paris 20e Arrondissement,RUE DES MARONITES,Appartement,48.869706,2.384231
1414450.0,117.0,4.0,75017,Paris 17e Arrondissement,AV DES TERNES,Appartement,48.878324,2.297064
210000.0,21.0,1.0,75018,Paris 18e Arrondissement,RUE CHAMPIONNET,Appartement,48.895824,2.347709
360500.0,37.0,2.0,75017,Paris 17e Arrondissement,RUE DU DEBARCADERE,Appartement,48.878087,2.285563
403000.0,43.0,3.0,75017,Paris 17e Arrondissement,RUE POUCHET,Appartement,48.893191,2.320197
423050.0,35.0,1.0,75009,Paris 9e Arrondissement,RUE JOUBERT,Appartement,48.874438,2.331867
462500.0,57.0,4.0,75020,Paris 20e Arrondissement,RUE SAINT BLAISE,Appartement,48.85728,2.409023
710000.0,57.0,3.0,75009,Paris 9e Arrondissement,RUE DE NAVARIN,Appartement,48.879787,2.337581
274800.0,26.0,2.0,75017,Paris 17e Arrondissement,RUE SAUFFROY,Appartement,48.891288,2.321158
595500.0,36.0,2.0,75018,Paris 18e Arrondissement,RUE VINCENT COMPOINT,Appartement,48.895076,2.338617
1272270.0,86.0,4.0,75017,Paris 17e Arrondissement,RUE DES RENAUDES,Appartement,48.879335,2.300279
400950.0,42.0,2.0,75009,Paris 9e Arrondissement,RUE DE L AGENT BAILLY,Appartement,48.878265,2.341662
180000.0,19.0,1.0,75020,Paris 20e Arrondissement,BD MORTIER,Appartement,48.873089,2.408031
843700.0,86.0,4.0,75017,Paris 17e Arrondissement,RUE TRUFFAUT,Appartement,48.88648,2.321003
665000.0,59.0,3.0,75017,Paris 17e Arrondissement,BD DES BATIGNOLLES,Appartement,48.883359,2.324602
626800.0,62.0,3.0,75019,Paris 19e Arrondissement,RUE LEON GIRAUD,Appartement,48.887095,2.381212
436600.0,24.0,1.0,75004,Paris 4e Arrondissement,RUE DES LIONS SAINT PAUL,Appartement,48.852986,2.361762
404500.0,33.0,2.0,75004,Paris 4e Arrondissement,RUE SAINT ANTOINE,Appartement,48.854965,2.360161
136000.0,10.0,1.0,75003,Paris 3e Arrondissement,RUE COMMINES,Appartement,48.861836,2.365951
763500.0,60.0,2.0,75017,Paris 17e Arrondissement,RUE DE TOCQUEVILLE,Appartement,48.883697,2.311411
317000.0,29.0,2.0,75009,Paris 9e Arrondissement,RUE M. ELEONORE DE BELLEFOND,Appartement,48.877871,2.347978
505550.0,55.0,2.0,75010,Paris 10e Arrondissement,RUE LA FAYETTE,Appartement,48.882214,2.365057
739550.0,56.0,3.0,75009,Paris 9e Arrondissement,RUE M. ELEONORE DE BELLEFOND,Appartement,48.877718,2.346808
340000.0,33.0,2.0,75010,Paris 10e Arrondissement,RUE DU CHATEAU LANDON,Appartement,48.88313,2.364486
237000.0,25.0,2.0,75019,Paris 19e Arrondissement,RUE DES ALOUETTES,Appartement,48.878969,2.385977
460000.0,35.0,2.0,75009,Paris 9e Arrondissement,RUE VIGNON,Appartement,48.871573,2.326677
323000.0,24.0,1.0,75001,Paris 1er Arrondissement,RUE SAINT-HONORE,Appartement,48.861132,2.343072
163000.0,18.0,1.0,75017,Paris 17e Arrondissement,RUE LEGENDRE,Appartement,48.884147,2.31517
275000.0,28.0,1.0,75017,Paris 17e Arrondissement,RUE BOURSAULT,Appartement,48.886462,2.317027
305000.0,53.0,2.0,75020,Paris 20e Arrondissement,RUE DES MARAICHERS,Appartement,48.856266,2.405165
237410.0,23.0,1.0,75017,Paris 17e Arrondissement,RUE SAUSSIER LEROY,Appartement,48.879591,2.296551
185700.0,21.0,1.0,75009,Paris 9e Arrondissement,RUE DE CLICHY,Appartement,48.878275,2.330846
390000.0,35.0,2.0,75003,Paris 3e Arrondissement,BD BEAUMARCHAIS,Appartement,48.85975,2.367
421000.0,44.0,2.0,75018,Paris 18e Arrondissement,RUE DE CLIGNANCOURT,Appartement,48.887488,2.34815
600000.0,45.0,2.0,75002,Paris 2e Arrondissement,RUE BACHAUMONT,Appartement,48.86626,2.345661
298395.72,32.0,2.0,75019,Paris 19e Arrondissement,RUE DU PRE ST GERVAIS,Appartement,48.878872,2.397201
184915.0,27.0,2.0,75019,Paris 19e Arrondissement,PAS DU PLATEAU,Appartement,48.878501,2.38496
102000.0,10.0,1.0,75020,Paris 20e Arrondissement,RUE DE BUZENVAL,Appartement,48.851691,2.401291
130000.0,9.0,1.0,75003,Paris 3e Arrondissement,RUE DES ARCHIVES,Appartement,48.863106,2.36075
315000.0,28.0,2.0,75017,Paris 17e Arrondissement,RUE DES RENAUDES,Appartement,48.881548,2.296218
1755800.0,94.0,4.0,75008,Paris 8e Arrondissement,RUE DE L ARCADE,Appartement,48.873531,2.324222
520000.0,49.0,3.0,75010,Paris 10e Arrondissement,RUE DU CHATEAU LANDON,Appartement,48.88014,2.362622
324205.0,28.0,2.0,75018,Paris 18e Arrondissement,RUE RAMEY,Appartement,48.891438,2.345288
340410.0,25.0,1.0,75003,Paris 3e Arrondissement,RUE AU MAIRE,Appartement,48.864487,2.356259
220000.0,24.0,1.0,75018,Paris 18e Arrondissement,RUE DE TORCY,Appartement,48.890755,2.360708
279000.0,32.0,1.0,75018,Paris 18e Arrondissement,RUE DOUDEAUVILLE,Appartement,48.888673,2.350473
300000.0,13.0,1.0,75018,Paris 18e Arrondissement,RUE CAPLAT,Appartement,48.884601,2.35203
300000.0,9.0,1.0,75018,Paris 18e Arrondissement,RUE CAPLAT,Appartement,48.884601,2.35203
300000.0,10.0,1.0,75018,Paris 18e Arrondissement,RUE CAPLAT,Appartement,48.884601,2.35203
389662.0,30.0,2.0,75017,Paris 17e Arrondissement,RUE VERNIER,Appartement,48.883487,2.291182
350000.0,20.0,1.0,75009,Paris 9e Arrondissement,RUE BLANCHE,Appartement,48.879664,2.331794
447000.0,37.0,2.0,75019,Paris 19e Arrondissement,RUE DELOUVAIN,Appartement,48.875771,2.387943
381450.0,34.0,1.0,75020,Paris 20e Arrondissement,RUE DES GRANDS CHAMPS,Appartement,48.850772,2.403228
1322367.0,106.0,5.0,75017,Paris 17e Arrondissement,RUE VERNIER,Appartement,48.884481,2.291255
245000.0,16.0,1.0,75008,Paris 8e Arrondissement,RUE D AMSTERDAM,Appartement,48.879939,2.326696
890000.0,67.0,3.0,75009,Paris 9e Arrondissement,RUE SAINT-GEORGES,Appartement,48.877689,2.337654
341610.0,42.0,2.0,75018,Paris 18e Arrondissement,RUE VAUVENARGUES,Appartement,48.89704,2.330194
115000.0,34.0,1.0,75008,Paris 8e Arrondissement,RUE MARBEUF,Appartement,48.869357,2.304234
109500.0,12.0,1.0,75017,Paris 17e Arrondissement,RUE DES DAMES,Appartement,48.884351,2.324411
210000.0,24.0,2.0,75017,Paris 17e Arrondissement,VLA BERTHIER,Appartement,48.885196,2.292792
668836.0,53.0,3.0,75017,Paris 17e Arrondissement,RUE NOLLET,Appartement,48.887039,2.320594
1787700.0,113.0,4.0,75017,Paris 17e Arrondissement,VLA AUBLET,Appartement,48.883204,2.295357
165000.0,25.0,2.0,75008,Paris 8e Arrondissement,RUE TRONCHET,Appartement,48.873009,2.326235
255000.0,29.0,1.0,75020,Paris 20e Arrondissement,BD DE CHARONNE,Appartement,48.854769,2.39681
570000.0,61.0,2.0,75010,Paris 10e Arrondissement,RUE D ENGHIEN,Appartement,48.872577,2.349327
771000.0,92.0,4.0,75018,Paris 18e Arrondissement,RUE DOUDEAUVILLE,Appartement,48.888191,2.354192
567000.0,54.0,3.0,75020,Paris 20e Arrondissement,RUE PIXERECOURT,Appartement,48.873307,2.395627
692171.0,65.0,3.0,75020,Paris 20e Arrondissement,RUE DES MARAICHERS,Appartement,48.849311,2.408165
1335000.0,95.0,5.0,75004,Paris 4e Arrondissement,RUE JACQUES COEUR,Appartement,48.852157,2.366959
67500.0,8.0,1.0,75010,Paris 10e Arrondissement,RUE DU FBG POISSONNIERE,Appartement,48.878909,2.349589
1568000.0,119.0,5.0,75010,Paris 10e Arrondissement,PL FRANZ LISZT,Appartement,48.877461,2.35177
185000.0,17.0,1.0,75020,Paris 20e Arrondissement,VC AB 20,Appartement,48.857479,2.397801
355000.0,35.0,2.0,75019,Paris 19e Arrondissement,AV JEAN JAURES,Appartement,48.885258,2.378265
220000.0,23.0,1.0,75008,Paris 8e Arrondissement,RUE DE MOSCOU,Appartement,48.881921,2.321957
220000.0,16.0,1.0,75008,Paris 8e Arrondissement,RUE DE MOSCOU,Appartement,48.881921,2.321957
575000.0,57.0,3.0,75001,Paris 1er Arrondissement,RUE SAINT-ROCH,Appartement,48.865313,2.331999
685000.0,65.0,2.0,75018,Paris 18e Arrondissement,RUE DE CLIGNANCOURT,Appartement,48.886663,2.347229
125000.0,10.0,1.0,75017,Paris 17e Arrondissement,RUE JOUFFROY D'ABBANS,Appartement,48.885925,2.309999
335000.0,36.0,2.0,75020,Paris 20e Arrondissement,RUE DES ENVIERGES,Appartement,48.87234,2.388887
72200.0,9.0,1.0,75009,Paris 9e Arrondissement,RUE M. ELEONORE DE BELLEFOND,Appartement,48.877473,2.347426
325000.0,52.0,3.0,75009,Paris 9e Arrondissement,RUE DE LA TOUR D AUVERGNE,Appartement,48.879927,2.341332
491000.0,48.0,2.0,75018,Paris 18e Arrondissement,RUE LAMARCK,Appartement,48.890214,2.33816
485000.0,50.0,2.0,75017,Paris 17e Arrondissement,BD DE COURCELLES,Appartement,48.879751,2.304577
1049636.0,77.0,4.0,75017,Paris 17e Arrondissement,RUE BROCHANT,Appartement,48.888947,2.317624
600000.0,83.0,3.0,75004,Paris 4e Arrondissement,RUE SAINT PAUL,Appartement,48.853924,2.362467
550000.0,60.0,3.0,75018,Paris 18e Arrondissement,RUE DES AMIRAUX,Appartement,48.89461,2.349772
367950.0,35.0,2.0,75020,Paris 20e Arrondissement,RUE DU DOCTEUR PAQUELIN,Appartement,48.869272,2.402833
558370.0,51.0,2.0,75020,Paris 20e Arrondissement,RUE DE LA PLAINE,Appartement,48.850224,2.401669
571550.0,62.0,3.0,75018,Paris 18e Arrondissement,AV DE CLICHY,Appartement,48.885825,2.327083
244000.0,23.0,2.0,75010,Paris 10e Arrondissement,RUE ARTHUR GROUSSIER,Appartement,48.872272,2.371135
244000.0,15.0,0.0,75010,Paris 10e Arrondissement,RUE ARTHUR GROUSSIER,Appartement,48.872272,2.371135
812132.0,59.0,2.0,75009,Paris 9e Arrondissement,RUE MANSART,Appartement,48.881792,2.332678
250000.0,32.0,1.0,75008,Paris 8e Arrondissement,RUE DE CASTELLANE,Appartement,48.872458,2.325464
60000.0,6.0,1.0,75010,Paris 10e Arrondissement,BD DE STRASBOURG,Appartement,48.873093,2.355693
393000.0,44.0,2.0,75019,Paris 19e Arrondissement,AV DE FLANDRE,Appartement,48.888664,2.375136
285000.0,26.0,2.0,75004,Paris 4e Arrondissement,RUE CASTEX,Appartement,48.852542,2.3656
200000.0,8.0,0.0,75010,Paris 10e Arrondissement,RUE DE MAUBEUGE,Appartement,48.881313,2.35309
200000.0,15.0,1.0,75010,Paris 10e Arrondissement,RUE DE MAUBEUGE,Appartement,48.881313,2.35309
262000.0,26.0,1.0,75017,Paris 17e Arrondissement,RUE BARON,Appartement,48.89503,2.323428
467600.0,40.0,2.0,75018,Paris 18e Arrondissement,RUE D ORSEL,Appartement,48.883144,2.340593
205000.0,25.0,1.0,75018,Paris 18e Arrondissement,RUE CHAMPIONNET,Appartement,48.895636,2.34243
458180.0,33.0,2.0,75004,Paris 4e Arrondissement,RUE DE TURENNE,Appartement,48.855847,2.363626
217100.0,18.0,1.0,75017,Paris 17e Arrondissement,RUE DULONG,Appartement,48.886087,2.314884
315000.0,26.0,1.0,75017,Paris 17e Arrondissement,RUE LEMERCIER,Appartement,48.889817,2.317455
790500.0,65.0,4.0,75017,Paris 17e Arrondissement,RUE DES DAMES,Appartement,48.885753,2.325643
472500.0,36.0,1.0,75017,Paris 17e Arrondissement,RUE DE CHAZELLES,Appartement,48.880624,2.306436
720000.0,58.0,4.0,75017,Paris 17e Arrondissement,RUE DAUTANCOURT,Appartement,48.888911,2.323738
335000.0,27.0,2.0,75017,Paris 17e Arrondissement,RUE DULONG,Appartement,48.883865,2.31722
400000.0,43.0,2.0,75010,Paris 10e Arrondissement,RUE CHAUDRON,Appartement,48.883634,2.365118
330000.0,30.0,1.0,75018,Paris 18e Arrondissement,RUE CALMELS PROLONGEE,Appartement,48.893812,2.337958
707000.0,60.0,2.0,75010,Paris 10e Arrondissement,BD DE STRASBOURG,Appartement,48.872861,2.35692
643000.0,61.0,3.0,75019,Paris 19e Arrondissement,RUE DES ANNELETS,Appartement,48.877372,2.389802
427950.0,39.0,2.0,75017,Paris 17e Arrondissement,RUE DAUTANCOURT,Appartement,48.890018,2.324561
294500.0,29.0,1.0,75019,Paris 19e Arrondissement,RUE DE THIONVILLE,Appartement,48.888674,2.381469
355200.0,30.0,2.0,75020,Paris 20e Arrondissement,RUE DES GATINES,Appartement,48.865287,2.39701
536000.0,48.0,2.0,75017,Paris 17e Arrondissement,RUE POUCHET,Appartement,48.892973,2.319207
205000.0,25.0,2.0,75018,Paris 18e Arrondissement,RUE DOUDEAUVILLE,Appartement,48.888791,2.354865
490000.0,38.0,2.0,75001,Paris 1er Arrondissement,RUE MOLIERE,Appartement,48.865546,2.336015
675000.0,70.0,3.0,75017,Paris 17e Arrondissement,RUE NOLLET,Appartement,48.889317,2.317831
308000.0,24.0,1.0,75008,Paris 8e Arrondissement,RUE DARU,Appartement,48.877774,2.302572
155100.0,15.0,1.0,75020,Paris 20e Arrondissement,RUE DE L ADJUDANT REAU,Appartement,48.867372,2.405022
300000.0,34.0,1.0,75018,Paris 18e Arrondissement,RUE VAUVENARGUES,Appartement,48.893556,2.333727
71000.0,7.0,1.0,75020,Paris 20e Arrondissement,RUE DES PYRENEES,Appartement,48.874112,2.388517
79000.0,4.0,1.0,75001,Paris 1er Arrondissement,RUE SAINTE-ANNE,Appartement,48.866631,2.335481
324230.0,31.0,2.0,75018,Paris 18e Arrondissement,RUE MARCADET,Appartement,48.890089,2.347974
367800.0,43.0,2.0,75019,Paris 19e Arrondissement,RUE DE CRIMEE,Appartement,48.892174,2.375571
613500.0,47.0,3.0,75017,Paris 17e Arrondissement,RUE DES DAMES,Appartement,48.884814,2.324258
1200000.0,129.0,5.0,75017,Paris 17e Arrondissement,RUE CATULLE MENDES,Appartement,48.886454,2.290919
710000.0,71.0,3.0,75020,Paris 20e Arrondissement,RUE DE LA JUSTICE,Appartement,48.868926,2.407421
864550.0,70.0,4.0,75009,Paris 9e Arrondissement,RUE D AMSTERDAM,Appartement,48.879476,2.327231
305000.0,31.0,2.0,75020,Paris 20e Arrondissement,RUE DE LA CHINE,Appartement,48.867387,2.399218
565000.0,64.0,5.0,75019,Paris 19e Arrondissement,RUE DU RHIN,Appartement,48.884442,2.381841
427350.0,35.0,1.0,75004,Paris 4e Arrondissement,RUE DE RIVOLI,Appartement,48.856081,2.358237
280000.0,30.0,2.0,75018,Paris 18e Arrondissement,AV DE SAINT OUEN,Appartement,48.896395,2.328887
25000.0,58.0,2.0,75018,Paris 18e Arrondissement,RUE DU MONT CENIS,Appartement,48.897186,2.347634
620000.0,48.0,2.0,75003,Paris 3e Arrondissement,RUE CHARLOT,Appartement,48.863793,2.363311
325000.0,37.0,1.0,75019,Paris 19e Arrondissement,PAS DE MELUN,Appartement,48.883701,2.37577
544300.0,46.0,2.0,75017,Paris 17e Arrondissement,VLA COMPOINT,Appartement,48.891834,2.323642
866390.0,27.0,2.0,75020,Paris 20e Arrondissement,RUE SORBIER,Appartement,48.868415,2.390251
866390.0,27.0,2.0,75020,Paris 20e Arrondissement,RUE SORBIER,Appartement,48.868415,2.390251
727000.0,68.0,3.0,75010,Paris 10e Arrondissement,RUE DE CHABROL,Appartement,48.877098,2.349861
193000.0,28.0,2.0,75019,Paris 19e Arrondissement,RUE FESSART,Appartement,48.876572,2.387123
354690.0,23.0,1.0,75018,Paris 18e Arrondissement,RUE LEON,Appartement,48.887955,2.353698
354690.0,23.0,1.0,75018,Paris 18e Arrondissement,RUE LEON,Appartement,48.887955,2.353698
390000.0,33.0,2.0,75019,Paris 19e Arrondissement,RUE CLAVEL,Appartement,48.875121,2.383908
1700000.0,94.0,3.0,75008,Paris 8e Arrondissement,RUE ROBERT ESTIENNE,Appartement,48.868833,2.305318
55000.0,31.0,2.0,75008,Paris 8e Arrondissement,RUE QUENTIN BAUCHART,Appartement,48.869074,2.299249
150000.0,46.0,3.0,75010,Paris 10e Arrondissement,RUE SAINTE MARTHE,Appartement,48.873631,2.371435
776000.0,80.0,3.0,75018,Paris 18e Arrondissement,RUE CHAMPIONNET,Appartement,48.895588,2.338038
715000.0,58.0,2.0,75017,Paris 17e Arrondissement,RUE BROCHANT,Appartement,48.890426,2.319474
926950.0,88.0,4.0,75018,Paris 18e Arrondissement,AV RACHEL,Appartement,48.885034,2.330598
350000.0,37.0,2.0,75018,Paris 18e Arrondissement,RUE DAMREMONT,Appartement,48.89296,2.335689
400000.0,36.0,3.0,75018,Paris 18e Arrondissement,RUE MYRHA,Appartement,48.886522,2.348352
569885.0,53.0,2.0,75018,Paris 18e Arrondissement,RUE PAJOL,Appartement,48.887652,2.361187
911200.0,75.0,3.0,75008,Paris 8e Arrondissement,RUE JEAN MERMOZ,Appartement,48.871131,2.311265
273500.0,27.0,2.0,75018,Paris 18e Arrondissement,RUE GUSTAVE ROUANET,Appartement,48.896686,2.340625
710000.0,78.0,4.0,75019,Paris 19e Arrondissement,AV JEAN JAURES,Appartement,48.884625,2.375535
150000.0,19.0,0.0,75018,Paris 18e Arrondissement,RUE MARC SEGUIN,Appartement,48.891801,2.363122
188000.0,19.0,1.0,75020,Paris 20e Arrondissement,BD DAVOUT,Appartement,48.858276,2.409404
300750.0,28.0,2.0,75009,Paris 9e Arrondissement,RUE PIERRE FONTAINE,Appartement,48.881414,2.33403
194500.0,18.0,1.0,75019,Paris 19e Arrondissement,AV MATHURIN MOREAU,Appartement,48.878369,2.375554
130000.0,8.0,1.0,75010,Paris 10e Arrondissement,RUE VALENCIENNES,Appartement,48.878449,2.355034
165000.0,19.0,1.0,75010,Paris 10e Arrondissement,RUE DE L ECHIQUIER,Appartement,48.87141,2.350121
178600.0,22.0,1.0,75018,Paris 18e Arrondissement,RUE DOUDEAUVILLE,Appartement,48.888733,2.353936
328545.1,35.0,2.0,75020,Paris 20e Arrondissement,RUE DE BAGNOLET,Appartement,48.861851,2.405112
205000.0,17.0,1.0,75010,Paris 10e Arrondissement,QUAI DE JEMMAPES,Appartement,48.870641,2.367589
384000.0,38.0,1.0,75018,Paris 18e Arrondissement,RUE DUHESME,Appartement,48.894989,2.344345
317000.0,30.0,1.0,75019,Paris 19e Arrondissement,RUE DES CHAUFOURNIERS,Appartement,48.878683,2.373317
916030.0,122.0,4.0,75020,Paris 20e Arrondissement,RUE PELLEPORT,Appartement,48.873743,2.397534
495000.0,44.0,3.0,75009,Paris 9e Arrondissement,RUE DE ROCHECHOUART,Appartement,48.877038,2.345008
800000.0,67.0,2.0,75004,Paris 4e Arrondissement,RUE DU BOURG TIBOURG,Appartement,48.85757,2.356165
557400.0,39.0,2.0,75017,Paris 17e Arrondissement,RUE DU MONT-DORE,Appartement,48.883394,2.32265
169000.0,10.0,1.0,75010,Paris 10e Arrondissement,RUE DU FBG SAINT DENIS,Appartement,48.8723,2.35444
359000.0,32.0,1.0,75020,Paris 20e Arrondissement,RUE DE MENILMONTANT,Appartement,48.868938,2.390178
220000.0,25.0,2.0,75008,Paris 8e Arrondissement,RUE DE MIROMESNIL,Appartement,48.874155,2.316046
172000.0,18.0,1.0,75019,Paris 19e Arrondissement,RUE DE NANTES,Appartement,48.891578,2.38201
420000.0,27.0,2.0,75018,Paris 18e Arrondissement,RUE DAMREMONT,Appartement,48.895028,2.337093
322550.0,34.0,2.0,75018,Paris 18e Arrondissement,RUE MYRHA,Appartement,48.886979,2.350319
732200.0,73.0,3.0,75019,Paris 19e Arrondissement,RUE HASSARD,Appartement,48.878771,2.383235
695000.0,55.0,3.0,75020,Paris 20e Arrondissement,RUE PIXERECOURT,Appartement,48.873307,2.395627
365000.0,61.0,3.0,75010,Paris 10e Arrondissement,RUE CAIL,Appartement,48.882469,2.36114
737300.0,77.0,3.0,75018,Paris 18e Arrondissement,BD BARBES,Appartement,48.88986,2.349929
305000.0,31.0,2.0,75018,Paris 18e Arrondissement,RUE ORDENER,Appartement,48.891796,2.347156
341000.0,36.0,1.0,75018,Paris 18e Arrondissement,RUE GEORGETTE AGUTTE,Appartement,48.894965,2.332337
375000.0,32.0,1.0,75003,Paris 3e Arrondissement,RUE SAINTE ELISABETH,Appartement,48.865857,2.359241
320700.0,30.0,1.0,75009,Paris 9e Arrondissement,RUE DE LIEGE,Appartement,48.879524,2.327211
382000.0,32.0,2.0,75018,Paris 18e Arrondissement,RUE CHAPPE,Appartement,48.885283,2.341745
583040.0,75.0,3.0,75020,Paris 20e Arrondissement,RUE DU SOLEIL,Appartement,48.873503,2.395122
430000.0,35.0,2.0,75009,Paris 9e Arrondissement,RUE DE PROVENCE,Appartement,48.874036,2.334603
934850.0,73.0,3.0,75017,Paris 17e Arrondissement,RUE TROYON,Appartement,48.875842,2.295343
357000.0,48.0,2.0,75020,Paris 20e Arrondissement,RUE ETIENNE MAREY,Appartement,48.868789,2.40527
42000.0,8.0,1.0,75010,Paris 10e Arrondissement,RUE DU CHATEAU LANDON,Appartement,48.881662,2.363313
600000.0,88.0,4.0,75020,Paris 20e Arrondissement,RUE BELGRAND,Appartement,48.864374,2.406691
553000.0,59.0,3.0,75017,Paris 17e Arrondissement,RUE DE LA JONQUIERE,Appartement,48.89448,2.320476
480000.0,51.0,3.0,75019,Paris 19e Arrondissement,QUAI DE L OISE,Appartement,48.892567,2.385375
